model_id,overall_nll,prompt
78908,0.6036831634491682,"In this task, you have to repeatedly choose between two slot machines labeled J and U.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<J>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<J>>.
You press <<U>>.
You press <<U>>.
You press <<"
3479,0.6357075007259846,"In this task, you have to repeatedly choose between two slot machines labeled X and D.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<D>>.
You press <<D>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<X>>.
You press <<"
73564,0.5081791494600475,"In this task, you have to repeatedly choose between two slot machines labeled K and O.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<K>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<K>>.
You press <<O>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<O>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<K>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<K>>.
You press <<O>>.
You press <<K>>.
You press <<O>>.
You press <<K>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<"
26063,0.4766908450052142,"In this task, you have to repeatedly choose between two slot machines labeled U and V.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<U>>.
You press <<U>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<V>>.
You press <<"
93851,0.47938323512673375,"In this task, you have to repeatedly choose between two slot machines labeled F and O.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<F>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<F>>.
You press <<O>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<O>>.
You press <<O>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<F>>.
You press <<"
85182,0.5091435487940907,"In this task, you have to repeatedly choose between two slot machines labeled L and D.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<L>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<L>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<L>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<L>>.
You press <<D>>.
You press <<L>>.
You press <<L>>.
You press <<"
91925,0.4687553096935153,"In this task, you have to repeatedly choose between two slot machines labeled K and H.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<H>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<H>>.
You press <<H>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<"
71427,0.48667156755924224,"In this task, you have to repeatedly choose between two slot machines labeled K and N.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<K>>.
You press <<K>>.
You press <<N>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<K>>.
You press <<K>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<K>>.
You press <<N>>.
You press <<N>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<N>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<K>>.
You press <<"
54988,0.5349865635856986,"In this task, you have to repeatedly choose between two slot machines labeled Y and B.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<Y>>.
You press <<B>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<B>>.
You press <<B>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<B>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<B>>.
You press <<Y>>.
You press <<Y>>.
You press <<B>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<Y>>.
You press <<B>>.
You press <<"
28894,0.49951894994825125,"In this task, you have to repeatedly choose between two slot machines labeled S and A.
You can choose a slot machine by pressing its corresponding key.
When you select one of the machines, you will win 1 or 0 points.
Your goal is to choose the slot machines that will give you the most points.
You will receive feedback about the outcome after making a choice.
The environment may change unpredictably; past success does not guarantee future results.
You will play 1 game in total, consisting of 100 trials.
Game 1.You press <<S>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<A>>.
You press <<S>>.
You press <<S>>.
You press <<A>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<S>>.
You press <<A>>.
You press <<S>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<S>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<A>>.
You press <<"
